"","open","categories","count","long","lat","state","stars","noise","attire"
"801","TRUE","c(""Hotels & Travel"", ""Arts & Entertainment"", ""Casinos"", ""Event Planning & Services"", ""Hotels"")","499","-115.1427714","36.169971","NV","3",NA,NA
"802","TRUE","c(""Bars"", ""American (New)"", ""Cocktail Bars"", ""Nightlife"", ""Restaurants"")","306","-79.9602498","40.4707828","PA","3.5","average","casual"
"803","TRUE","c(""American (Traditional)"", ""Barbeque"", ""Restaurants"")","522","-111.9677833","33.3057949","AZ","4","average","casual"
"804","TRUE","c(""Burgers"", ""American (New)"", ""Restaurants"")","854","-115.300811","36.14653","NV","4","average","casual"
"805","TRUE","c(""Cocktail Bars"", ""Bars"", ""Mexican"", ""Nightlife"", ""Restaurants"")","394","-115.170617440717","36.1247576878633","NV","2","very_loud","casual"
"806","TRUE","c(""Sushi Bars"", ""Japanese"", ""Restaurants"")","348","-115.210022","36.126922","NV","4.5","quiet","casual"
"807","TRUE","c(""Food"", ""Desserts"", ""Coffee & Tea"", ""Cafes"", ""Restaurants"")","881","-115.176876783371","36.111945921649","NV","4","average","casual"
"808","TRUE","c(""German"", ""Pubs"", ""Bars"", ""Nightlife"", ""Restaurants"")","469","-111.926443","33.490031","AZ","4","average","casual"
"809","TRUE","c(""American (New)"", ""Restaurants"")","378","-80.8430869825368","35.2287716570874","NC","3.5","loud","dressy"
"810","TRUE","c(""Burgers"", ""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","962","-111.925627","33.491711","AZ","4.5","average","casual"
"811","TRUE","c(""American (New)"", ""Restaurants"")","340","-112.0734243","33.4473359","AZ","4","average","casual"
"812","TRUE","c(""Vegetarian"", ""Chinese"", ""Restaurants"")","487","-115.211563110352","36.1253966874048","NV","4.5","average","casual"
"813","TRUE","c(""Food"", ""Breweries"", ""American (New)"", ""Restaurants"")","340","-80.809477","35.245547","NC","3.5","loud","casual"
"814","TRUE","c(""Food"", ""Coffee & Tea"", ""Creperies"", ""Breakfast & Brunch"", ""Restaurants"")","482","-111.929925579031","33.3497113609575","AZ","4.5","average","casual"
"815","TRUE","c(""Pizza"", ""Restaurants"")","527","-115.169034004211","36.1248767263934","NV","4","average","casual"
"816","TRUE","c(""Food"", ""Ice Cream & Frozen Yogurt"")","319","-115.2982167","36.0957104","NV","4.5",NA,NA
"817","TRUE","c(""Greek"", ""Vegetarian"", ""Mediterranean"", ""Restaurants"")","326","-112.272752523422","33.4645681900305","AZ","4.5","average","casual"
"818","TRUE","c(""Food"", ""Coffee & Tea"", ""Breakfast & Brunch"", ""Restaurants"")","394","-112.082265575253","33.4656999629047","AZ","4.5","average","casual"
"819","TRUE","c(""Breakfast & Brunch"", ""American (New)"", ""Restaurants"")","315","-111.9767865","33.5842663","AZ","4.5","average","casual"
"820","TRUE","c(""Soup"", ""Vietnamese"", ""Restaurants"")","365","-115.185195068787","36.1256601519728","NV","4","average","casual"
"821","TRUE","c(""Breakfast & Brunch"", ""American (New)"", ""Restaurants"")","1260","-115.13894","36.166723","NV","4","average","casual"
"822","TRUE","c(""Fondue"", ""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","507","-115.152708","36.108808","NV","4","average","casual"
"823","TRUE","c(""Gastropubs"", ""American (New)"", ""Restaurants"")","603","-112.07156724527","33.457054176513","AZ","4","loud","casual"
"824","TRUE","c(""Buffets"", ""Restaurants"")","4390","-115.176174387815","36.1158543432481","NV","4","average","casual"
"825","TRUE","c(""Arts & Entertainment"", ""Casinos"", ""Performing Arts"")","649","-115.178174972534","36.1071266589059","NV","3.5",NA,NA
"826","TRUE","c(""Japanese"", ""Restaurants"")","515","-115.209419250488","36.1268196105957","NV","4.5","average","casual"
"827","TRUE","c(""Breakfast & Brunch"", ""Sandwiches"", ""Restaurants"")","340","-112.074097008135","33.5068533949332","AZ","4.5","average","casual"
"828","TRUE","c(""Seafood"", ""Sushi Bars"", ""Japanese"", ""Restaurants"")","589","-115.2006442","36.1154188","NV","4.5","average","casual"
"829","TRUE","c(""Thai"", ""Restaurants"")","429","-79.925494","40.457748","PA","4","average","casual"
"830","TRUE","c(""Peruvian"", ""Restaurants"")","407","-80.825939","35.213449","NC","4.5","average","casual"
"831","TRUE","c(""Bars"", ""Mexican"", ""Nightlife"", ""Restaurants"")","607","-115.17736753059","36.107617957784","NV","4","average","casual"
"832","TRUE","c(""Food"", ""Do-It-Yourself Food"", ""Pizza"", ""Salad"", ""Restaurants"")","303","-115.169228","36.102324","NV","4.5","average","casual"
"833","TRUE","c(""Italian"", ""Pizza"", ""Restaurants"")","544","-112.074195","33.513539","AZ","4.5","average","casual"
"834","TRUE","c(""Ramen"", ""Japanese"", ""Restaurants"")","442","-115.117350104177","36.1007180696682","NV","4","average","casual"
"835","TRUE","c(""American (New)"", ""Cafes"", ""Restaurants"")","798","-115.292996","36.160577","NV","4","average","casual"
"836","TRUE","c(""Gastropubs"", ""Comfort Food"", ""Sandwiches"", ""Restaurants"")","526","-111.90979","33.48124","AZ","4","average","casual"
"837","TRUE","c(""Soup"", ""Mexican"", ""Restaurants"")","434","-112.064660035126","33.4861859297651","AZ","4","average","casual"
"838","TRUE","c(""Food"", ""Beer, Wine & Spirits"", ""American (New)"", ""Food Court"", ""Restaurants"")","391","-112.0651591","33.519553","AZ","3.5","loud","casual"
"839","TRUE","c(""Music Venues"", ""Arts & Entertainment"", ""Nightlife"", ""Dance Clubs"")","479","-115.175199","36.091843","NV","3.5","very_loud",NA
"840","TRUE","c(""Bars"", ""Arts & Entertainment"", ""Cocktail Bars"", ""Nightlife"", ""Music Venues"")","324","-115.139801591282","36.1686775067525","NV","3.5","loud",NA
"841","TRUE","c(""Food"", ""Desserts"", ""Shaved Ice"", ""Chinese"", ""Restaurants"")","415","-112.0609579","33.5095292","AZ","4.5","average","casual"
"842","TRUE","c(""Pubs"", ""Bars"", ""Nightlife"")","1574","-115.175818301358","36.1177282040682","NV","3","average","casual"
"843","TRUE","c(""Food"", ""Bakeries"", ""Coffee & Tea"", ""Cafes"", ""Restaurants"")","301","-115.2743251","36.1443668","NV","4.5","average","casual"
"844","TRUE","c(""Japanese"", ""Restaurants"")","309","-115.1947749","36.1264024","NV","4.5","average","casual"
"845","TRUE","c(""Food"", ""Donuts"")","458","-115.258259","36.195612","NV","4",NA,NA
"846","TRUE","c(""Burgers"", ""Restaurants"")","3811","-115.172338485718","36.1101083959134","NV","4","loud","casual"
"847","TRUE","c(""Mexican"", ""Restaurants"")","418","-111.7982123","33.4227198","AZ","4.5","average","casual"
"848","TRUE","c(""Event Planning & Services"", ""Party & Event Planning"")","960","-115.167964793362","36.1277117628019","NV","5",NA,NA
"849","TRUE","c(""Food"", ""Juice Bars & Smoothies"", ""Breakfast & Brunch"", ""American (New)"", ""Restaurants"")","471","-111.9263751","33.4985304","AZ","4","average","casual"
"850","TRUE","c(""American (New)"", ""Restaurants"")","464","-115.1730561","36.0919655","NV","3","average","casual"
"851","TRUE","c(""American (New)"", ""Asian Fusion"", ""Chinese"", ""Restaurants"")","359","-115.146866","36.14323","NV","4","average","casual"
"852","TRUE","c(""Vegetarian"", ""Mexican"", ""Restaurants"")","360","-115.099351","36.1006486","NV","4.5","average","casual"
"853","TRUE","c(""Sushi Bars"", ""Japanese"", ""Restaurants"")","666","-115.209737","36.114935","NV","4.5","average","casual"
"854","TRUE","c(""Mediterranean"", ""Restaurants"")","327","-111.953753231705","33.4078032630205","AZ","4.5","average","casual"
"855","TRUE","c(""Burgers"", ""Hot Dogs"", ""Salad"", ""Restaurants"")","452","-111.888375410849","33.5819443939844","AZ","4","loud","casual"
"856","TRUE","c(""American (Traditional)"", ""Restaurants"")","454","-111.9781113","33.5978403","AZ","4","average","casual"
"857","TRUE","c(""Burgers"", ""Mexican"", ""Restaurants"")","502","-112.005249023438","33.4953994750977","AZ","4","average","casual"
"858","TRUE","c(""Breakfast & Brunch"", ""Restaurants"")","905","-112.0723168","33.4576585","AZ","4","loud","casual"
"859","TRUE","c(""Argentine"", ""Restaurants"")","638","-79.987519","40.449077","PA","4.5","average","casual"
"860","TRUE","c(""Korean"", ""Japanese"", ""Barbeque"", ""Restaurants"")","1927","-115.151261","36.108898","NV","4.5","average","casual"
"861","TRUE","c(""Japanese"", ""Restaurants"")","472","-115.17751554521","36.1170344582059","NV","4","average","dressy"
"862","TRUE","c(""Arts & Entertainment"", ""Cinema"")","418","-115.178598158449","36.0681598462744","NV","4",NA,NA
"863","TRUE","c(""Hotels & Travel"", ""Arts & Entertainment"", ""Casinos"", ""Event Planning & Services"", ""Hotels"")","1535","-115.1538714","36.1100828","NV","3","very_loud","casual"
"864","TRUE","c(""Chinese"", ""Restaurants"")","314","-79.9201014","40.4381401","PA","4","average","casual"
"865","TRUE","c(""Cafes"", ""Mexican"", ""Restaurants"")","303","-112.0649759","33.5248869","AZ","4","average","casual"
"866","TRUE","c(""Breakfast & Brunch"", ""Cafes"", ""Restaurants"")","518","-112.013072","33.610554","AZ","4.5","average","casual"
"867","TRUE","c(""Mexican"", ""Restaurants"")","584","-115.30233643949","36.1003444651303","NV","4.5","average","casual"
"868","TRUE","c(""Lounges"", ""Bars"", ""Nightlife"", ""Dance Clubs"")","1184","-115.168108888191","36.1037993417643","NV","2.5","very_loud","dressy"
"869","TRUE","c(""Arts & Entertainment"", ""Cinema"")","545","-115.076557393358","36.0719076186607","NV","4.5",NA,NA
"870","TRUE","c(""Vegetarian"", ""Cafes"", ""Vegan"", ""Restaurants"")","464","-115.1346287","36.1619276","NV","4.5","average","casual"
"871","TRUE","c(""Restaurants"", ""Italian"")","344","-111.9299885","33.4966639","AZ","4","average","casual"
"872","TRUE","c(""Bars"", ""American (New)"", ""Nightlife"", ""Lounges"", ""Restaurants"")","539","-115.140097","36.169326","NV","4","average","casual"
"873","TRUE","c(""Hotels & Travel"", ""Event Planning & Services"", ""Hotels"")","450","-115.141844067098","36.1724073419452","NV","3.5",NA,NA
"874","TRUE","c(""Japanese"", ""Restaurants"")","401","-115.117026","36.0203391","NV","4","average","casual"
"875","TRUE","c(""Seafood"", ""Fish & Chips"", ""Hawaiian"", ""Restaurants"")","458","-111.9262663","33.6377527","AZ","4.5","average","casual"
"876","TRUE","c(""Gastropubs"", ""Gluten-Free"", ""Breakfast & Brunch"", ""Restaurants"")","378","-111.914915","33.421413","AZ","4","average","casual"
"877","TRUE","c(""Bars"", ""Sushi Bars"", ""Asian Fusion"", ""Cocktail Bars"", ""Nightlife"", ""Restaurants"")","355","-112.0734243","33.4473359","AZ","3.5","average","casual"
"878","TRUE","c(""Mexican"", ""Restaurants"")","376","-115.1395496","36.1687401","NV","3.5","average","casual"
"879","TRUE","c(""Bars"", ""American (Traditional)"", ""Nightlife"", ""Barbeque"", ""Restaurants"")","309","-112.008454","33.581757","AZ","4","average","casual"
"880","TRUE","c(""Gastropubs"", ""Mexican"", ""Restaurants"")","500","-112.065664676935","33.4877467395555","AZ","4","average","casual"
"881","TRUE","c(""American (New)"", ""Cafes"", ""Restaurants"")","511","-112.0737079","33.4563262","AZ","4","average","casual"
"882","TRUE","c(""Pubs"", ""Bars"", ""Restaurants"", ""Nightlife"", ""Gastropubs"")","398","-115.16768887639","36.1030179172491","NV","3.5","average","casual"
"883","TRUE","c(""Arts & Entertainment"", ""Performing Arts"")","584","-115.1730561","36.0919655","NV","4.5",NA,NA
"884","TRUE","c(""Food"", ""American (Traditional)"", ""Juice Bars & Smoothies"", ""American (New)"", ""Restaurants"")","895","-115.181633345783","36.075857112475","NV","4.5","average","casual"
"885","TRUE","c(""Breakfast & Brunch"", ""Restaurants"")","676","-112.0378823","33.5092556","AZ","4","average","casual"
"886","TRUE","c(""American (New)"", ""Mexican"", ""Tex-Mex"", ""Restaurants"")","318","-115.141404656","36.1699871443","NV","3.5","average","casual"
"887","TRUE","c(""Bars"", ""Cafes"", ""Nightlife"", ""Lounges"", ""Restaurants"")","355","-115.1402675","36.1713078","NV","4","average","casual"
"888","TRUE","c(""Mexican"", ""Restaurants"")","605","-111.78972993046","33.3549550783179","AZ","4","average","casual"
"889","TRUE","c(""Tapas/Small Plates"", ""Tapas Bars"", ""Spanish"", ""Restaurants"")","799","-115.1545992","36.1199703","NV","4.5","average","casual"
"890","TRUE","c(""Breakfast & Brunch"", ""American (Traditional)"", ""Restaurants"")","422","-115.1016453","35.9953048","NV","4.5","average","casual"
"891","TRUE","c(""Italian"", ""Pizza"", ""Sandwiches"", ""Restaurants"")","450","-112.0722832","33.4558709","AZ","4.5","average","casual"
"892","TRUE","c(""American (New)"", ""Restaurants"")","448","-115.242713","36.036676","NV","4.5","average","casual"
"893","TRUE","c(""Food"", ""Bubble Tea"", ""Coffee & Tea"", ""Ice Cream & Frozen Yogurt"")","371","-115.225806","36.055251","NV","4",NA,NA
"894","TRUE","c(""Restaurants"", ""Italian"")","347","-115.1755707","36.1184749","NV","3.5","average","casual"
"895","TRUE","c(""Bars"", ""American (Traditional)"", ""Burgers"", ""Nightlife"", ""Sports Bars"", ""Restaurants"")","389","-111.9264541","33.4975566","AZ","3.5","loud","casual"
"896","TRUE","c(""Pizza"", ""Restaurants"")","384","-115.173703","36.107291","NV","3.5","average","casual"
"897","TRUE","c(""Food"", ""Desserts"")","389","-115.209914042348","36.1264269462614","NV","4.5","quiet","casual"
"898","TRUE","c(""Pizza"", ""Restaurants"")","1139","-115.1420069","36.1718303","NV","4.5","average","casual"
"899","TRUE","c(""Burgers"", ""Restaurants"")","547","-111.925891","33.5868352","AZ","4","average","casual"
"900","TRUE","c(""Sushi Bars"", ""Japanese"", ""Restaurants"")","581","-115.138506233682","36.1172566639424","NV","4.5","average","casual"
"901","TRUE","c(""Mexican"", ""Hawaiian"", ""Restaurants"")","496","-115.242486298084","36.1462185653084","NV","4.5","average","casual"
"902","TRUE","c(""Burgers"", ""Fast Food"", ""Hot Dogs"", ""Restaurants"")","422","-111.9539189","33.4078922","AZ","4.5","average","casual"
"903","TRUE","c(""Food"", ""Desserts"", ""Shaved Ice"", ""Ice Cream & Frozen Yogurt"")","423","-115.209655761719","36.1267280578613","NV","4.5",NA,NA
"904","TRUE","c(""American (Traditional)"", ""Barbeque"", ""Restaurants"")","320","-115.335199691881","36.1580326270285","NV","3.5","average","casual"
"905","TRUE","c(""American (New)"", ""Restaurants"")","387","-112.0339775","33.5089836","AZ","4.5","average","casual"
"906","TRUE","c(""Food"", ""Burgers"", ""Breweries"", ""American (New)"", ""Restaurants"")","537","-111.841114","33.363016","AZ","4","loud","casual"
"907","TRUE","c(""Steakhouses"", ""Restaurants"")","947","-115.2870302","36.1666763","NV","4.5","average","casual"
"908","TRUE","c(""Sushi Bars"", ""Japanese"", ""Restaurants"")","442","-112.075508","33.449597","AZ","4.5","average","casual"
"909","TRUE","c(""Gluten-Free"", ""Pizza"", ""Salad"", ""Restaurants"")","356","-111.8905049","33.3202869","AZ","4.5","average","casual"
"910","TRUE","c(""Sushi Bars"", ""Japanese"", ""Restaurants"")","990","-115.2258702","36.0552438","NV","4.5","average","casual"
"911","TRUE","c(""Restaurants"", ""Italian"")","580","-115.170188","36.123406","NV","4","average","casual"
"912","TRUE","c(""Breakfast & Brunch"", ""Cafes"", ""Comfort Food"", ""Restaurants"")","541","-115.1496248","36.1669491","NV","4.5","average","casual"
"913","TRUE","c(""Restaurants"", ""Pizza"", ""Italian"")","344","-79.9964366","40.4439496","PA","4","loud","casual"
"914","TRUE","c(""Bars"", ""Food"", ""Breweries"", ""Pubs"", ""Nightlife"", ""Gastropubs"", ""Restaurants"")","415","-111.842515","33.300157","AZ","3.5","average","casual"
"915","TRUE","c(""Food"", ""Coffee & Tea"")","313","-115.242691151798","36.044628532537","NV","4",NA,NA
"916","TRUE","c(""American (New)"", ""Restaurants"")","337","-80.002066","40.442334","PA","4.5","loud","casual"
"917","TRUE","c(""Pubs"", ""Bars"", ""Nightlife"", ""British"", ""Restaurants"")","323","-111.930515","33.4924499","AZ","4.5","average","casual"
"918","TRUE","c(""Food"", ""Desserts"", ""Coffee & Tea"", ""Cafes"", ""Restaurants"")","346","-115.138752864441","36.1166498730928","NV","4","average","casual"
"919","TRUE","c(""Breakfast & Brunch"", ""Southern"", ""Restaurants"")","504","-80.858755","35.211226","NC","4","average","casual"
"920","TRUE","c(""Arts & Entertainment"", ""Bars"", ""Casinos"", ""Event Planning & Services"", ""Lounges"", ""Nightlife"", ""Hotels & Travel"", ""Hotels"")","1229","-115.1613043","36.1382994","NV","3","average",NA
"921","TRUE","c(""Asian Fusion"", ""Japanese"", ""Chinese"", ""Restaurants"")","370","-112.0740918","33.497502","AZ","4","average","casual"
"922","TRUE","c(""Seafood"", ""American (Traditional)"", ""Cajun/Creole"", ""Restaurants"")","567","-111.860568544123","33.364927088547","AZ","4","loud","casual"
"923","TRUE","c(""Shopping Centers"", ""Shopping"")","450","-115.1379149","36.1680248","NV","4",NA,NA
"924","TRUE","c(""Breakfast & Brunch"", ""American (New)"", ""Restaurants"")","522","-111.9845139","33.5091049","AZ","4","average","casual"
"925","TRUE","c(""Burgers"", ""Restaurants"")","317","-115.1701939","36.1226902","NV","3","average","casual"
"926","TRUE","c(""Indian"", ""Buffets"", ""Restaurants"")","317","-115.136092118919","36.1161641590445","NV","4.5","average","casual"
"927","TRUE","c(""Bars"", ""Mexican"", ""Nightlife"", ""Restaurants"")","570","-115.17152802631","36.1175744315099","NV","3.5","average","casual"
"928","TRUE","c(""Hotels & Travel"", ""Arts & Entertainment"", ""Casinos"", ""Event Planning & Services"", ""Hotels"")","301","-115.171410072347","36.117521271411","NV","3.5",NA,NA
"929","TRUE","c(""Bars"", ""Performing Arts"", ""Arts & Entertainment"", ""Nightlife"", ""American (New)"", ""Restaurants"")","485","-115.173908","36.110091","NV","4","loud","dressy"
"930","TRUE","c(""Hawaiian"", ""Restaurants"")","313","-111.9256247","33.493853","AZ","4","average","casual"
"931","TRUE","c(""Mexican"", ""Restaurants"")","448","-112.0739693","33.513075","AZ","4","average","casual"
"932","TRUE","c(""Bars"", ""Food"", ""British"", ""Pubs"", ""Specialty Food"", ""Nightlife"", ""Restaurants"")","391","-115.142548613982","36.1425233241568","NV","4.5","average","casual"
"933","TRUE","c(""Asian Fusion"", ""Restaurants"")","601","-115.224071849524","36.1274286041465","NV","4","average","casual"
"934","TRUE","c(""Barbeque"", ""Restaurants"")","667","-111.989088","33.421587","AZ","5","average","casual"
"935","TRUE","c(""Sushi Bars"", ""Japanese"", ""Restaurants"")","606","-115.2074151","36.123621","NV","4","average","casual"
"936","TRUE","c(""Burgers"", ""American (Traditional)"", ""Salad"", ""Restaurants"")","497","-115.173315048658","36.105830026306","NV","3.5","average","casual"
"937","TRUE","c(""Bars"", ""Cocktail Bars"", ""Nightlife"", ""Lounges"")","338","-112.073873095866","33.4469954665414","AZ","4","average",NA
"938","TRUE","c(""Nightlife"", ""Vegetarian"", ""American (New)"", ""Bars"", ""Restaurants"")","413","-115.168661512434","36.1175416594317","NV","4","average","casual"
"939","TRUE","c(""Seafood"", ""Fish & Chips"", ""Southern"", ""Restaurants"")","364","-111.757415","33.3042699","AZ","4","average","casual"
"940","TRUE","c(""Active Life"", ""Amusement Parks"")","761","-115.168180055916","36.1174614909798","NV","4",NA,NA
"941","TRUE","c(""Arts & Entertainment"", ""Music Venues"", ""Nightlife"", ""Bowling"", ""Active Life"", ""American (New)"", ""Restaurants"")","349","-115.169632","36.117515","NV","3.5","loud","casual"
"942","TRUE","c(""Mexican"", ""Restaurants"")","451","-112.0651774","33.5753082","AZ","4.5","average","casual"
"943","TRUE","c(""Food"", ""Cupcakes"")","403","-115.1727833","36.1176611","NV","3.5",NA,NA
"944","TRUE","c(""Mexican"", ""Restaurants"")","569","-115.117928870022","36.0175210530149","NV","4","average","casual"
"945","TRUE","c(""Bakeries"", ""Food"", ""Cupcakes"", ""Desserts"")","506","-115.170630775129","36.1229796454202","NV","3",NA,NA
"946","TRUE","c(""Bars"", ""Golf"", ""Nightlife"", ""Active Life"", ""American (New)"", ""Sports Bars"", ""Restaurants"")","375","-111.876859696136","33.5410494491541","AZ","4","average","casual"
"947","TRUE","c(""Burgers"", ""Breakfast & Brunch"", ""American (Traditional)"", ""Restaurants"")","1390","-115.1726","36.118793","NV","3.5","average","casual"
"948","TRUE","c(""Bars"", ""Mexican"", ""Tapas/Small Plates"", ""Cocktail Bars"", ""Nightlife"", ""Restaurants"")","324","-115.1542695","36.1186973","NV","4","average","casual"
"949","TRUE","c(""Food"", ""Bubble Tea"", ""Coffee & Tea"", ""Juice Bars & Smoothies"")","509","-115.209643989802","36.1270199715122","NV","4.5",NA,NA
"950","TRUE","c(""Restaurants"", ""Italian"")","1395","-115.172286068401","36.1151458784834","NV","3.5","average","dressy"
"951","TRUE","c(""Nightlife"", ""Dance Clubs"")","305","-115.1720257","36.1149405","NV","4","loud",NA
"952","TRUE","c(""Breakfast & Brunch"", ""American (Traditional)"", ""Hawaiian"", ""Restaurants"")","312","-115.04547559554","36.0603167507231","NV","4","average","casual"
"953","TRUE","c(""Bars"", ""Mexican"", ""Nightlife"", ""Lounges"", ""Restaurants"")","1190","-115.1714295","36.1350121","NV","4.5","average","casual"
"954","TRUE","c(""Food"", ""Juice Bars & Smoothies"", ""Breakfast & Brunch"", ""American (New)"", ""Restaurants"")","520","-115.280428139091","36.0562823585191","NV","4.5","average","casual"
"955","TRUE","c(""American (New)"", ""Restaurants"")","790","-115.140640474856","36.1678783156885","NV","4.5","average","casual"
"956","TRUE","c(""Asian Fusion"", ""Mexican"", ""Restaurants"")","462","-111.92612","33.532577","AZ","4","loud","casual"
"957","TRUE","c(""Mexican"", ""Bars"", ""Cocktail Bars"", ""Nightlife"", ""Restaurants"")","413","-115.335128545886","36.157109469226","NV","3.5","average","casual"
"958","TRUE","c(""Eyelash Service"", ""Beauty & Spas"", ""Hair Removal"", ""Waxing"", ""Nail Salons"")","319","-115.2987347","36.0699399","NV","4.5",NA,NA
"959","TRUE","c(""American (New)"", ""Restaurants"")","311","-115.0833621","36.022463","NV","4","average","casual"
"960","TRUE","c(""Spanish"", ""Tapas/Small Plates"", ""Steakhouses"", ""Restaurants"")","323","-115.1578748","36.1427564","NV","4","average","dressy"
"961","TRUE","c(""Ramen"", ""Japanese"", ""Restaurants"")","491","-115.2068476","36.1158115","NV","4","average","casual"
"962","TRUE","c(""Breakfast & Brunch"", ""Restaurants"")","331","-111.930903","33.5830305","AZ","3.5","average","casual"
"963","TRUE","c(""Nightlife"", ""Burgers"", ""Bars"", ""Sports Bars"", ""Restaurants"")","561","-115.1578748","36.1427564","NV","3.5","average","casual"
"964","TRUE","c(""Southern"", ""Barbeque"", ""Restaurants"")","487","-115.178216173541","36.0689369962734","NV","3.5","average","casual"
"965","TRUE","c(""Hotels & Travel"", ""Arts & Entertainment"", ""Casinos"", ""Event Planning & Services"", ""Hotels"")","473","-115.151544343927","36.1361402125894","NV","2",NA,NA
"966","TRUE","c(""Sushi Bars"", ""American (New)"", ""Gluten-Free"", ""Restaurants"")","350","-115.3334927","36.1507596","NV","3","average","casual"
"967","TRUE","c(""Asian Fusion"", ""Sandwiches"", ""Restaurants"")","401","-115.0626206","36.0295924","NV","4.5","average","casual"
"968","TRUE","c(""Adult Entertainment"", ""Bars"", ""Nightlife"", ""Dance Clubs"")","431","-115.1745719","36.1162194","NV","3.5","very_loud",NA
"969","TRUE","c(""Burgers"", ""American (New)"", ""Restaurants"")","331","-111.790112","33.356729","AZ","3.5","average","casual"
"970","TRUE","c(""Nightlife"", ""Seafood"", ""Bars"", ""Barbeque"", ""Restaurants"")","467","-112.0212354","33.4962047","AZ","4","loud","casual"
"971","TRUE","c(""Arts & Entertainment"", ""Resorts"", ""Casinos"", ""Event Planning & Services"", ""Hotels & Travel"", ""Hotels"")","634","-115.17264","36.117582","NV","2.5",NA,NA
"972","TRUE","c(""American (New)"", ""Restaurants"")","319","-115.334816","36.1551327","NV","3.5","average","casual"
"973","TRUE","c(""American (New)"", ""Restaurants"")","358","-111.943955","33.428533","AZ","4","loud","casual"
"974","TRUE","c(""Breakfast & Brunch"", ""Diners"", ""Restaurants"")","306","-111.93480136855","33.4238394936318","AZ","4.5","average","casual"
"975","TRUE","c(""American (New)"", ""Southern"", ""Restaurants"")","659","-115.168792678159","36.1229684406388","NV","4","average","casual"
"976","TRUE","c(""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","488","-115.1735161","36.1030009","NV","4","average","casual"
"977","TRUE","c(""Burgers"", ""American (New)"", ""Restaurants"")","1305","-115.173450261354","36.1030612595273","NV","4","average","casual"
"978","TRUE","c(""Burgers"", ""Fast Food"", ""Restaurants"")","490","-115.171958361377","36.1209081793165","NV","3","loud","casual"
"979","TRUE","c(""American (New)"", ""Restaurants"")","381","-115.333866774827","36.1528314580403","NV","4","average","casual"
"980","TRUE","c(""Soul Food"", ""Restaurants"")","370","-111.789853184303","33.3563410992634","AZ","3","average","casual"
"981","TRUE","c(""Burgers"", ""Breakfast & Brunch"", ""American (Traditional)"", ""Restaurants"")","648","-115.2262491","36.0865254","NV","4.5","average","casual"
"982","TRUE","c(""Nightlife"", ""Gastropubs"", ""American (New)"", ""Bars"", ""Restaurants"")","480","-115.332766927508","36.1511909430592","NV","3.5","average","casual"
"983","TRUE","c(""Burgers"", ""Hot Dogs"", ""Salad"", ""Restaurants"")","360","-111.9084915","33.4300241","AZ","3.5","average","casual"
"984","TRUE","c(""Food"", ""Tea Rooms"", ""Desserts"", ""Bubble Tea"")","306","-115.2423908","36.0541994","NV","5",NA,"casual"
"985","TRUE","c(""Korean"", ""Restaurants"")","716","-115.0428251","36.0671229","NV","4","average","casual"
